lat,lon,zipcode,price
40.39131,-3.721899,28019,1000
40.44089,-3.674221,28002,1350
40.41413,-3.725031,28011,550
40.39492,-3.657836,28038,800
40.41665,-3.699096,28014,1950
40.41401,-3.699774,28014,1850
40.43235,-3.69867,28010,550
40.42894,-3.683867,28001,2600
40.4287,-3.683812,28001,2600
40.41523,-3.698397,28014,1200
40.41136,-3.717435,28005,950
40.40561,-3.700032,28012,1350
40.40718,-3.70502,28012,790
40.42728,-3.69938,28004,700
40.43689,-3.685669,28006,1050
40.39148,-3.764865,28024,850
40.44401,-3.671942,28002,1100
40.41031,-3.702557,28012,800
40.40442,-3.692181,28045,1400
40.40111,-3.692802,28045,1400
40.42548,-3.704334,28004,850
40.4326,-3.674114,28006,1300
40.44487,-3.679621,28002,1030
40.44347,-3.678864,28002,1350
40.42659,-3.711156,28015,600
40.40261,-3.703137,28005,1250
40.44837,-3.661201,28043,825
40.41735,-3.695846,28014,1700
40.40899,-3.709931,28005,1200
40.45084,-3.70612,28039,900
40.40551,-3.698148,28012,825
40.46598,-3.683391,28036,920
40.28356,-3.74515,28905,1800
40.42149,-3.678787,28009,2800
40.45255,-4.007122,28691,1115
40.43937,-3.460261,28850,2100
40.43121,-3.667686,28028,1000
40.29797,-3.747165,28905,1500
40.57751,-3.930644,28250,750
40.45655,-3.688786,28036,3500
40.4024,-3.69365,28045,1000
40.47739,-3.73892,28035,2100
40.4533,-3.617339,28042,2950
40.46845,-3.685385,28036,1500
40.41169,-3.689641,28001,4500
40.4347,-3.663686,28028,900
40.45074,-4.001207,28691,750
40.46367,-3.698881,28029,950
40.43749,-3.673386,28028,980
40.76518,-3.580122,28722,550
40.4729,-3.870971,28220,750
40.4122,-3.707692,28005,1000
40.41113,-3.727945,28011,1150
40.40222,-3.698242,28045,2100
40.40983,-3.734488,28011,1600
40.42152,-3.695983,28004,1800
40.42719,-3.710458,28015,2500
40.4032,-3.673872,28007,2300
40.41114,-3.708185,28005,1700
40.41336,-3.698337,28014,3500
40.33857,-3.692397,28021,2000
40.4111,-3.709302,28005,1800
40.40339,-3.69115,28045,1600
40.41541,-3.699859,28014,2000
40.40071,-3.67731,28007,1700
40.4146,-3.716734,28005,1090
40.44289,-3.669133,28002,1750
40.39999,-3.670027,28007,1750
40.40082,-3.670871,28007,1750
40.41128,-3.700526,28012,1150
40.41087,-3.703728,28012,1500
40.40947,-3.694404,28012,980
40.45252,-3.707806,28039,1400
40.46624,-3.699975,28039,1400
40.40878,-3.700343,28012,1100
40.45357,-3.686709,28016,1950
40.41767,-3.668436,28007,1000
40.40965,-3.704412,28012,950
40.38703,-3.712215,28026,680
40.41463,-3.727705,28011,810
40.41443,-3.724684,28011,630
40.41334,-3.726017,28011,800
40.46575,-3.697468,28029,700
40.41026,-3.7169,28005,950
40.46514,-3.698489,28029,600
40.46751,-3.697705,28029,575
40.46373,-3.699442,28029,600
40.41359,-3.726161,28011,580
40.41257,-3.728109,28011,1050
40.41256,-3.72874,28011,1050
40.41279,-3.725831,28011,1050
40.4332,-3.699177,28010,850
40.41692,-3.699313,28014,880
40.40823,-3.700307,28012,1250
40.44415,-3.681813,28002,1350
40.445,-3.678127,28002,1240
40.44113,-3.678825,28002,1300
40.44433,-3.680384,28002,1190
40.4431,-3.678511,28002,945
40.44295,-3.679259,28002,1190
40.44321,-3.680053,28002,945
40.40511,-3.701735,28012,1149
40.41762,-3.704962,28012,1800
40.44095,-3.674107,28002,995
40.44588,-3.680174,28002,1080
40.442,-3.67974,28002,1350
40.44424,-3.679529,28002,1080
40.40646,-3.732105,28011,1250
40.444,-3.678997,28002,1520
40.45652,-3.706918,28039,700
40.45958,-3.704255,28039,1060
40.46426,-3.695454,28020,1250
40.45478,-3.701133,28039,780
40.45337,-3.705674,28039,1140
40.45808,-3.676236,28016,1350
40.42607,-3.706089,28015,1500
40.42394,-3.707721,28015,2300
40.42476,-3.709601,28015,2300
40.44453,-3.678947,28002,1600
40.47953,-3.684183,28046,1150
40.4102,-3.709482,28005,1155
40.44483,-3.681206,28002,1190
40.43378,-3.685496,28006,1200
40.44143,-3.679639,28002,1570
40.43916,-3.675567,28002,900
40.4225,-3.712457,28013,1100
40.44129,-3.678767,28002,950
40.42648,-3.706569,28004,750
40.44469,-3.679613,28002,1080
40.41234,-3.696067,28014,575
40.41053,-3.701843,28012,840
40.40596,-3.698105,28012,940
40.40482,-3.709025,28005,1500
40.40779,-3.693515,28045,1900
40.41291,-3.703714,28012,1200
40.41985,-3.698923,28013,800
40.40616,-3.683473,28014,850
40.39551,-3.71543,28019,1150
40.41162,-3.700632,28012,1800
40.41206,-3.702555,28012,2600
40.41858,-3.702986,28013,2100
40.35816,-3.911104,28670,490
40.40861,-3.711136,28005,1500
40.44325,-3.699308,28003,900
40.40583,-3.68144,28007,1100
40.35812,-3.910038,28670,550
40.35871,-3.909876,28670,750
40.42464,-3.706373,28004,550
40.46862,-3.693089,28029,1080
40.46844,-3.70013,28029,900
40.41175,-3.70369,28012,850
40.42175,-3.718621,28008,1170
40.42248,-3.718944,28008,1075
40.42929,-3.70533,28004,795
40.41112,-3.709521,28005,715
40.40923,-3.713034,28005,745
40.42022,-3.696977,28004,2155
40.4243,-3.711137,28008,2700
40.40683,-3.733163,28011,1100
40.44307,-3.679202,28002,1350
40.41307,-3.707616,28012,3030
40.42382,-3.704444,28004,700
40.47252,-3.688608,28046,1700
40.41539,-3.703235,28012,2970
40.43723,-3.667909,28028,1200
40.42175,-3.703256,28004,1550
40.42968,-3.706984,28015,1250
40.41112,-3.697132,28012,1450
40.43858,-3.677096,28002,2600
40.41032,-3.701601,28012,870
40.42944,-3.671664,28006,1900
40.43383,-3.721153,28008,1400
40.43515,-3.712538,28015,1250
40.41016,-3.706673,28012,2500
40.41,-3.697323,28012,1456
40.40792,-3.702107,28012,999
40.44374,-3.802636,28224,1050
40.47172,-3.729026,28035,1083
40.47239,-3.72771,28035,1083
40.41163,-3.700261,28014,1802
40.4571,-3.779905,28023,1219
40.40762,-3.698494,28012,1200
40.3856,-3.709657,28026,600
40.41294,-3.704596,28012,1285
40.41774,-3.69974,28013,1400
40.42118,-3.703537,28004,1500
40.45076,-3.668397,28002,700
40.40154,-3.694205,28045,1300
40.45156,-3.698027,28020,800
40.44958,-3.66187,28043,725
40.41468,-3.725793,28011,590
40.47145,-3.688254,28046,2500
40.37941,-3.714475,28026,780
40.52271,-3.645096,28109,4000
40.42242,-3.691403,28004,1500
40.40907,-3.672071,28009,3900
40.19004,-3.679643,28341,600
40.44786,-3.68991,28036,3200
40.53593,-3.478966,28864,1100
40.4149,-3.700625,28020,1550
40.63322,-3.59324,28707,5000
40.46058,-3.678761,28016,8500
40.41438,-3.667685,28007,1500
40.42006,-3.675134,28009,900
40.43546,-3.680528,28046,5170
40.43611,-3.678891,28046,4840
40.40508,-3.757286,28011,1100
40.4322,-3.80328,28224,1074
40.40702,-3.68269,28014,1500
40.4866,-3.363778,28807,1100
40.41663,-3.707386,28013,1090
40.40947,-3.699775,28012,1100
40.4284,-3.702921,28004,1881
40.40633,-3.700359,28012,1298
40.35809,-3.909981,28670,690
40.40716,-3.702834,28012,1350
40.45716,-3.704006,28039,1065
40.42567,-3.694401,28004,850
40.40801,-3.689551,28014,1900
40.42518,-3.685328,28001,1450
40.92207,-3.68751,28743,600
40.42762,-3.678097,28001,1200
40.59278,-4.152879,28200,600
40.89591,-3.55317,28192,1200
40.45806,-3.686755,28036,2000
40.42803,-3.666056,28028,900
40.42743,-3.667594,28028,1100
40.42466,-3.705303,28004,830
40.4081,-3.670883,28007,2300
40.41449,-3.702521,28012,1600
40.43156,-3.701725,28010,1419
40.41449,-3.710315,28005,1995
40.41017,-3.676422,28007,900
40.41491,-3.714492,28005,750
40.45539,-3.707746,28039,730
40.45596,-3.661842,28002,1200
40.40682,-3.69708,28045,1000
40.40379,-3.669991,28007,800
40.40596,-3.694679,28012,950
40.40962,-3.702633,28012,800
40.40225,-3.670456,28007,1568
40.47909,-3.684166,28046,1200
40.43663,-3.69655,28010,1650
40.42173,-3.674581,28009,1500
40.42774,-3.668172,28009,950
40.34495,-3.707915,28021,1340
40.42633,-3.685079,28001,1100
40.44567,-3.672926,28002,1200
40.42876,-3.683946,28001,1600
40.42751,-3.685374,28001,1300
40.4272,-3.683902,28001,1200
40.40427,-3.671796,28007,1000
40.40584,-3.688925,28014,1000
40.43697,-3.68488,28006,1100
40.43139,-3.697733,28010,1500
40.40855,-3.704499,28012,1300
40.40166,-3.696627,28045,1150
40.40817,-3.679818,28007,575
40.45448,-3.660858,28043,990
40.41521,-3.710151,28005,1150
40.4179,-3.705979,28013,850
40.40893,-3.699002,28012,1350
40.4537,-3.700236,28001,1600
40.39517,-3.714833,28019,815
40.43078,-3.671396,28006,1200
40.42756,-3.676345,28001,650
40.45231,-3.699487,28020,1900
40.37473,-3.921689,28670,850
40.4378,-3.671883,28028,850
40.45803,-3.699482,28020,550
40.41507,-3.702917,28012,800
40.42492,-3.705481,28004,1450
40.41452,-3.663799,28007,650
40.40932,-3.710825,28005,900
40.41616,-3.675432,28009,1900
40.43187,-3.802088,28224,2000
40.41074,-3.712115,28005,1350
40.42695,-3.702274,28004,650
40.43373,-3.803108,28224,1850
40.41214,-3.698461,28014,1150
40.43445,-3.686993,28006,1250
40.43466,-3.660001,28027,950
40.42996,-3.646797,28017,950
40.41662,-3.700652,28014,950
40.45755,-3.700093,28020,1290
40.42613,-3.660079,28001,850
40.42782,-3.702466,28004,985
40.37162,-3.708629,28041,900
40.41283,-3.719297,28005,900
40.41021,-3.703059,28012,800
40.41025,-3.706149,28012,2250
40.41972,-3.7045,28013,1500
40.4447,-3.584127,28022,800
40.41201,-3.702854,28012,750
40.43815,-3.700844,28010,1450
40.41154,-3.697998,28012,1190
40.46081,-3.695236,28020,1000
40.39054,-3.648541,28038,850
40.41225,-3.700043,28012,850
40.40946,-3.692356,28014,1150
40.40738,-3.704719,28005,1500
40.53683,-3.635222,28108,1700
40.42219,-3.701895,28004,1500
40.41183,-3.702584,28012,770
40.39762,-3.669781,28053,1250
40.44086,-3.681532,28002,1200
40.46435,-3.695268,28020,800
40.41788,-3.673127,28009,860
40.40746,-3.699099,28012,800
40.4365,-3.693022,28010,900
40.3951,-3.669519,28053,750
40.44538,-3.664576,28002,1350
40.43771,-3.637786,28001,700
40.42603,-3.673665,28009,4000
40.40293,-3.7034,28005,1250
40.41751,-3.67478,28009,2200
40.31261,-3.923552,28935,325
40.4308,-3.79324,28223,2300
40.33286,-3.86871,28933,1250
40.50697,-3.89453,28232,1500
40.70209,-3.93939,28412,2400
40.44504,-3.67829,28002,3500
40.75531,-3.77439,28791,1000
40.46337,-3.66084,28033,1550
40.41659,-3.707394,28013,1290
40.41679,-3.707343,28013,1350
40.41678,-3.707479,28013,1750
40.38189,-3.712645,28026,1140
40.48379,-3.712618,28034,670
40.40739,-3.731352,28011,750
40.41133,-3.734534,28011,650
40.41084,-3.701499,28012,800
40.44601,-3.698765,28010,1100
40.46702,-3.67496,28016,3300
40.67543,-3.61971,28750,1700
40.39905,-3.484495,28840,1250
40.59383,-3.59583,28708,4400
40.45416,-3.687112,28036,3500
40.41316,-3.66333,28007,1325
40.42119,-3.80505,28223,5200
40.47675,-3.62917,28055,2500
40.48305,-3.735985,28035,2400
40.44121,-3.67753,28002,1000
40.5284,-3.62049,28109,5700
40.41211,-3.707653,28012,750
40.45214,-3.617348,28042,3000
40.43584,-3.708186,28015,1580
40.4331,-3.69951,28010,1298
40.37334,-3.922259,28670,850
40.53509,-3.629337,28108,3800
40.42929,-3.631294,28001,900
40.46641,-3.68961,28046,1850
40.39459,-3.720281,28019,725
40.50568,-3.66272,28050,1550
40.45349,-3.59827,28042,2850
40.57895,-4.010942,28260,1350
40.55519,-4.007583,28270,1300
40.24443,-3.317748,28550,400
40.49175,-3.965391,28229,600
40.43358,-3.704691,28015,1050
40.42048,-3.70486,28004,750
40.41977,-3.70875,28013,2200
40.40536,-3.70653,28005,1400
40.44735,-3.79886,28224,3000
40.4291,-3.553891,28822,800
40.42718,-3.717735,28008,2800
40.2503,-3.82287,28970,895
40.47231,-3.23277,28818,550
40.7321,-3.94806,28492,1350
40.43615,-3.70781,28015,2500
40.30878,-3.72635,28902,1200
40.45048,-3.998234,28691,2400
40.4424,-3.645538,28027,1500
40.40636,-3.65496,28030,1050
40.46113,-3.687864,28036,1400
40.42585,-3.68839,28001,6000
40.44102,-3.680619,28006,1000
40.42439,-3.699318,28004,1400
40.4189,-3.706195,28013,990
40.42955,-3.711051,28015,1020
40.4271,-3.686751,28001,1200
40.42944,-3.686838,28001,1100
40.4152,-3.7053,28013,950
40.40367,-3.670516,28007,1446
40.42599,-3.709062,28015,600
40.42909,-3.687311,28001,950
40.437,-3.703379,28015,600
40.43634,-3.698884,28010,940
40.44732,-3.704654,28020,790
40.42144,-3.70701,28013,940
40.4209,-3.705312,28013,960
40.42874,-3.682712,28001,1100
40.42697,-3.685491,28001,1200
40.4283,-3.686421,28001,1250
40.42856,-3.684757,28001,1100
40.42974,-3.683185,28001,1100
40.41502,-3.706496,28012,700
40.42154,-3.70113,28004,1200
40.44127,-3.674029,28002,1350
40.44099,-3.673496,28002,1200
40.44282,-3.672517,28002,1200
40.4212,-3.701781,28004,1240
40.4086,-3.702918,28012,1100
40.43158,-3.899529,28669,5000
40.41727,-3.67295,28009,1100
40.57367,-3.994439,28260,1285
40.45784,-3.67086,28016,1750
40.59581,-3.965754,28420,1300
40.43662,-3.686284,28006,6200
40.48793,-3.614006,28050,2500
40.42157,-3.688058,28001,5500
40.44168,-3.71509,28003,3300
40.41676,-3.703833,28013,2000
40.31724,-3.731396,28904,688
40.41763,-3.676336,28009,2000
40.42194,-3.677747,28009,3500
40.43993,-3.725635,28040,1520
40.4369,-3.724659,28040,1330
40.47264,-3.37252,28803,1600
40.42836,-3.683895,28001,1600
40.45637,-3.705488,28039,650
40.436,-3.675996,28006,1400
40.42822,-3.685416,28001,1100
40.43011,-3.684577,28001,1300
40.42776,-3.729372,28008,1450
40.42701,-3.687165,28001,1100
40.42146,-3.710872,28013,990
40.41671,-3.710516,28013,1099
40.42311,-3.70402,28004,1250
40.42992,-3.702521,28010,850
40.4432,-3.69856,28034,900
40.41119,-3.696256,28012,850
40.42424,-3.674451,28006,790
40.43678,-3.710364,28015,2000
40.42202,-3.710955,28008,1950
40.31746,-3.733492,28904,688
40.31852,-3.732173,28904,688
40.31682,-3.733191,28904,688
40.32055,-3.732661,28904,688
40.31944,-3.73293,28904,688
40.31638,-3.734268,28904,688
40.31947,-3.734782,28904,688
40.31879,-3.732256,28904,688
40.31924,-3.731659,28904,688
40.31763,-3.734739,28904,688
40.31799,-3.732805,28904,688
40.31921,-3.735267,28904,688
40.31869,-3.733172,28904,688
40.31789,-3.732297,28904,688
40.31905,-3.735936,28904,688
40.31758,-3.731665,28904,688
40.31862,-3.732119,28904,688
40.31934,-3.733287,28904,688
40.31898,-3.734475,28904,688
40.31845,-3.73245,28904,688
40.31677,-3.731345,28904,688
40.31719,-3.73524,28904,688
40.31935,-3.734514,28904,688
40.31757,-3.733726,28904,688
40.31731,-3.735567,28904,688
40.31779,-3.731804,28904,688
40.31779,-3.735,28904,688
40.31989,-3.734355,28904,688
40.31729,-3.734964,28904,688
40.31726,-3.733073,28904,688
40.31833,-3.733397,28904,688
40.3194,-3.733082,28904,688
40.32026,-3.734056,28904,688
40.31914,-3.734088,28904,688
40.31992,-3.734123,28904,688
40.31754,-3.734176,28904,688
40.31855,-3.734391,28904,688
40.31917,-3.734652,28904,688
40.3185,-3.733735,28904,688
40.32005,-3.7322,28904,688
40.3183,-3.734358,28904,688
40.3202,-3.734592,28904,688
40.32053,-3.734152,28904,688
40.31934,-3.73421,28904,688
40.31972,-3.731102,28904,688
40.31803,-3.735045,28904,688
40.31684,-3.733747,28904,688
40.32012,-3.734457,28904,688
40.31832,-3.731799,28904,688
40.31993,-3.731813,28904,688
40.31693,-3.733051,28904,688
40.3208,-3.731753,28904,688
40.31983,-3.733207,28904,688
40.32038,-3.73379,28904,688
40.41859,-3.699998,28014,1800
40.41645,-3.703794,28014,1800
40.45684,-3.695245,28020,2850
40.42416,-3.703331,28004,850
40.4277,-3.686328,28001,875
40.41145,-3.700366,28012,990
40.40903,-3.702238,28005,990
40.41159,-3.704953,28012,750
40.4213,-3.684067,28001,950
40.40698,-3.738257,28011,800
40.43335,-3.697859,28010,675
40.42445,-3.702989,28004,800
40.50608,-3.657705,28050,900
40.44658,-3.674952,28002,1400
40.41273,-3.698379,28012,1500
40.41315,-3.702234,28012,1800
40.43517,-3.670154,28028,1125
40.42328,-3.699906,28004,1240
40.42672,-3.683894,28001,1900
40.38649,-3.710921,28026,705
40.40371,-3.67136,28007,1950
40.45801,-3.80201,28224,2300
40.43782,-3.693186,28003,7500
40.462,-3.786683,28023,1300
40.34809,-3.71001,28021,1000
40.44498,-3.70328,28003,1900
40.43555,-3.696006,28010,5830
40.48416,-3.70271,28034,1200
40.4836,-3.694849,28029,2000
40.43361,-3.679439,28006,3600
40.49673,-3.673889,28050,1400
40.43195,-3.706106,28015,1099
40.43204,-3.707873,28015,1099
40.43189,-3.704709,28015,1099
40.4314,-3.707024,28015,1099
40.43143,-3.704194,28015,1099
40.42977,-3.706728,28015,1099
40.42932,-3.704875,28015,1099
40.4305,-3.706753,28015,1099
40.43032,-3.705747,28015,1099
40.4292,-3.706481,28015,1099
40.4288,-3.706782,28015,1099
40.4317,-3.70676,28015,1099
40.43148,-3.703906,28015,1099
40.43158,-3.704067,28015,1099
40.42881,-3.707235,28015,1099
40.4301,-3.704565,28015,1099
40.43064,-3.703666,28015,1099
40.4309,-3.70383,28015,1099
40.4299,-3.703593,28015,1099
40.43,-3.706364,28015,1099
40.43175,-3.706843,28015,1099
40.43227,-3.705625,28015,1099
40.43021,-3.704671,28015,1099
40.43035,-3.707002,28015,1099
40.43074,-3.706836,28015,1099
40.43107,-3.70701,28015,1099
40.43051,-3.70447,28015,1099
40.4279,-3.705835,28015,1099
40.43161,-3.70724,28015,1099
40.43041,-3.707236,28015,1099
40.4324,-3.706846,28015,1099
40.43157,-3.706429,28015,1099
40.42918,-3.706551,28015,1099
40.42936,-3.704442,28015,1099
40.42915,-3.70754,28015,1099
40.42863,-3.704285,28015,1099
40.43152,-3.706786,28015,1099
40.42831,-3.705462,28015,1099
40.42949,-3.706612,28015,1099
40.42852,-3.704437,28015,1099
40.42881,-3.706809,28015,1099
40.43236,-3.706268,28015,1099
40.4316,-3.70443,28015,1099
40.43221,-3.703792,28015,1099
40.42936,-3.705856,28015,1099
40.43135,-3.703984,28015,1099
40.43155,-3.705919,28015,1099
40.43161,-3.706512,28015,1099
40.43171,-3.707232,28015,1099
40.42895,-3.704251,28015,1099
40.43181,-3.706714,28015,1099
40.4308,-3.706514,28015,1099
40.43282,-3.707496,28015,1099
40.43029,-3.707501,28015,1099
40.42997,-3.70399,28015,1099
40.43002,-3.705585,28015,1099
40.42923,-3.705107,28015,1099
40.42921,-3.704194,28015,1099
40.42951,-3.705783,28015,1099
40.4314,-3.706589,28015,1099
40.42994,-3.705266,28015,1099
40.42877,-3.703832,28015,1099
40.42886,-3.70609,28015,1099
40.43117,-3.70389,28015,1099
40.42958,-3.706314,28015,1099
40.42853,-3.707149,28015,1099
40.432,-3.707631,28015,1099
40.43052,-3.707255,28015,1099
40.43062,-3.703912,28015,1099
40.43093,-3.704323,28015,1099
40.42959,-3.704816,28015,1099
40.42943,-3.705221,28015,1099
40.43179,-3.70435,28015,1099
40.4303,-3.705417,28015,1099
40.43114,-3.70311,28015,1099
40.43049,-3.7063,28015,1099
40.43116,-3.707355,28015,1099
40.43077,-3.706124,28015,1099
40.43083,-3.706635,28015,1099
40.42982,-3.706099,28015,1099
40.43092,-3.704609,28015,1099
40.4303,-3.704428,28015,1099
40.43068,-3.707536,28015,1099
40.429,-3.706538,28015,1099
40.42937,-3.705618,28015,1099
40.43029,-3.704214,28015,1099
40.43073,-3.704472,28015,1099
40.42854,-3.704872,28015,1099
40.42842,-3.707552,28015,1099
40.42911,-3.705388,28015,1099
40.43245,-3.705643,28015,1099
40.4309,-3.706742,28015,1099
40.43292,-3.706717,28015,1099
40.43172,-3.705312,28015,1099
40.42934,-3.706285,28015,1099
40.42885,-3.705547,28015,1099
40.42885,-3.707563,28015,1099
40.43135,-3.705356,28015,1099
40.42975,-3.704342,28015,1099
40.43151,-3.706307,28015,1099
40.43036,-3.706129,28015,1099
40.43074,-3.70601,28015,1099
40.42923,-3.70389,28015,1099
40.42955,-3.707139,28015,1099
40.42999,-3.703488,28015,1099
40.43294,-3.706761,28015,1099
40.4331,-3.705554,28015,1099
40.43148,-3.705392,28015,1099
40.42859,-3.704964,28015,1099
40.43241,-3.704512,28015,1099
40.43137,-3.705968,28015,1099
40.43029,-3.707107,28015,1099
40.42989,-3.705382,28015,1099
40.42982,-3.706102,28015,1099
40.43069,-3.704501,28015,1099
40.43124,-3.707836,28015,1099
40.43169,-3.705407,28015,1099
40.43061,-3.704641,28015,1099
40.42865,-3.704195,28015,1099
40.43119,-3.703662,28015,1122
40.43016,-3.706825,28015,1099
40.43047,-3.706568,28015,1122
40.4302,-3.707835,28015,1122
40.43072,-3.707386,28015,1122
40.43069,-3.703832,28015,1122
40.43079,-3.707896,28015,1122
40.43259,-3.707368,28015,1122
40.43158,-3.706461,28015,1122
40.43116,-3.704533,28015,1122
40.42866,-3.703986,28015,1122
40.43068,-3.705358,28015,1122
40.42957,-3.704084,28015,1122
40.43151,-3.70635,28015,1122
40.43072,-3.703957,28015,1122
40.4313,-3.707556,28015,1122
40.42887,-3.707367,28015,1122
40.42923,-3.707132,28015,1122
40.43126,-3.70576,28015,1122
40.43238,-3.706578,28015,1122
40.43304,-3.707685,28015,1122
40.42833,-3.70558,28015,1122
40.4299,-3.705518,28015,1122
40.43089,-3.705106,28015,1122
40.43256,-3.704911,28015,1122
40.42858,-3.708012,28015,1122
40.43152,-3.706512,28015,1122
40.4297,-3.704724,28015,1122
40.43023,-3.705734,28015,1122
40.43137,-3.705503,28015,1122
40.42934,-3.704473,28015,1122
40.4301,-3.703913,28015,1122
40.42887,-3.705128,28015,1122
40.43203,-3.705998,28015,1122
40.42995,-3.706517,28015,1122
40.43044,-3.704802,28015,1122
40.42912,-3.703838,28015,1122
40.43064,-3.70676,28015,1252
40.43252,-3.707628,28015,1252
40.42919,-3.705909,28015,1252
40.42916,-3.707486,28015,1252
40.43011,-3.706806,28015,1252
40.42944,-3.707071,28015,1252
40.43135,-3.70494,28015,1252
40.42831,-3.707264,28015,1252
40.42846,-3.704455,28015,1252
40.42971,-3.705955,28015,1252
40.42824,-3.705307,28015,1252
40.43029,-3.708286,28015,1252
40.43149,-3.706949,28015,1252
40.43147,-3.703676,28015,1252
40.43159,-3.705407,28015,1282
40.43004,-3.706584,28015,1282
40.42878,-3.704355,28015,1282
40.43058,-3.704475,28015,1282
40.43161,-3.705717,28015,1282
40.4323,-3.704965,28015,1282
40.43118,-3.703836,28015,1282
40.42979,-3.704818,28015,1282
40.43063,-3.706836,28015,1282
40.43064,-3.705134,28015,1282
40.429,-3.705274,28015,1282
40.43204,-3.706335,28015,1282
40.4299,-3.707392,28015,1282
40.4315,-3.70448,28015,1282
40.43118,-3.707589,28015,1099
40.42965,-3.705585,28015,1099
40.40904,-3.697744,28012,1150
40.45975,-3.701789,28039,775
40.35798,-3.911536,28670,500
40.35953,-3.910053,28670,475
40.35952,-3.909348,28670,490
40.40685,-3.699186,28012,950
40.43994,-3.672565,28028,600
40.43535,-3.66873,28001,1175
40.52341,-3.640085,28109,3800
40.44211,-3.5206,28830,700
40.54544,-3.64292,28100,1850
40.4304,-3.64043,28001,800
40.43657,-3.622541,28037,1400
40.43196,-3.65127,28017,900
40.41668,-3.662609,28007,1600
40.5414,-4.16961,28293,550
40.33708,-3.854519,28922,2000
40.43875,-3.713151,28015,3300
40.70415,-4.004321,28450,2550
40.47977,-3.663481,28033,1150
40.38484,-3.71443,28026,850
40.43469,-3.897533,28669,4800
40.29219,-4.015919,28600,750
40.40992,-3.678598,28007,2300
40.46805,-3.63162,28001,930
40.41977,-3.713638,28013,4900
40.51414,-3.771105,28048,1000
40.89591,-3.55317,28192,1200
40.41653,-3.67061,28001,790
40.46664,-3.65799,28033,1450
40.42618,-3.70123,28004,1000
40.44462,-4.00007,28691,2000
40.36795,-3.88466,28670,470
40.47703,-3.645531,28033,1500
40.46968,-3.80829,28023,6000
40.47653,-3.645489,28033,1500
40.34192,-3.368529,28500,1200
40.43987,-3.72617,28001,1200
40.66878,-4.089449,28440,850
40.39862,-3.69608,28045,900
40.45948,-3.689284,28046,5500
40.43759,-3.636439,28037,850
40.40595,-3.711514,28005,1200
40.30455,-3.73358,28901,800
40.52276,-3.637748,28109,5900
40.43543,-3.70304,28010,950
40.24083,-3.70227,28320,400
40.20875,-3.8582,28971,750
40.20876,-3.858199,28971,750
40.4455,-4.005533,28691,2300
40.62084,-3.58969,28700,1750
40.32177,-3.86541,28931,1400
40.53592,-3.480402,28864,600
40.43729,-3.61666,28001,1300
40.40748,-3.6368,28030,1050
40.31333,-3.72504,28903,850
40.42253,-3.72234,28008,1900
40.35836,-3.910932,28670,1600
40.43882,-3.700065,28003,3800
40.42616,-3.681083,28001,4900
40.44252,-3.65556,28027,960
40.43708,-3.686947,28006,2500
40.43678,-3.686618,28006,2750
40.41777,-3.67776,28009,1400
40.47286,-3.66655,28033,1050
40.31116,-3.721761,28903,800
40.17215,-3.82385,28977,850
40.39488,-3.773,28024,650
40.35438,-3.81608,28925,850
40.41778,-3.61426,28032,2500
40.3229,-3.85683,28930,1100
40.40686,-3.68281,28014,1400
40.43836,-3.69774,28003,2200
40.44866,-3.70484,28039,1100
40.42369,-3.686299,28001,4200
40.44183,-3.715016,28003,3300
40.41803,-3.689372,28014,3500
40.41407,-3.69417,28014,1900
40.39856,-3.66375,28038,745
40.4553,-3.67362,28016,1800
40.45239,-3.625917,28042,3600
40.29776,-3.841243,28942,999
40.45394,-3.694447,28020,2600
40.44801,-3.714839,28040,2850
40.43728,-3.692759,28003,7500
40.42258,-3.806174,28223,6000
40.03163,-3.594473,28300,600
40.43754,-3.62124,28001,800
40.31014,-3.724885,28902,920
40.43063,-3.721849,28008,1500
40.4235,-3.678178,28001,3500
40.51702,-3.88167,28232,3500
40.47493,-3.67552,28036,1050
40.53122,-3.647196,28108,700
40.54754,-3.62522,28700,600
40.13924,-3.42668,28370,550
40.42699,-3.717617,28008,3000
40.61597,-3.611785,28707,8900
40.41174,-3.697882,28012,1150
40.42251,-3.607618,28022,1200
40.42524,-3.680006,28001,3500
40.44506,-3.684893,28002,6900
40.36074,-3.911184,28670,1600
40.56284,-3.917495,28250,2200
40.52257,-3.639663,28109,3300
40.48074,-3.631883,28055,2500
40.60756,-3.5832,28706,1750
40.42982,-3.894774,28669,6000
40.32506,-3.853042,28936,780
40.42814,-3.694005,28010,4575
40.54763,-3.329594,28880,1500
40.3974,-3.485669,28840,1250
40.625,-3.89975,28240,1800
40.45835,-3.683342,28036,3150
40.44038,-3.795736,28224,5000
40.4082,-3.846879,28668,3200
40.42889,-3.798922,28223,8500
40.54681,-3.627059,28700,300
40.57705,-3.954804,28250,1950
40.43951,-3.70987,28001,3000
40.4449,-3.881351,28669,3500
40.44995,-3.999938,28691,1900
40.55376,-3.649155,28100,1550
40.42234,-3.676122,28009,2500
40.44031,-3.817302,28223,4300
40.42548,-3.674313,28009,4000
40.4474,-3.669552,28002,2000
40.43599,-3.682359,28006,7790
40.42594,-3.679843,28006,4900
40.45522,-3.630852,28043,9000
40.61473,-3.612597,28707,9800
40.43542,-3.700304,28010,1100
